timestamp,ID,yaw,heading,state,acceleration
2025-03-14 11:59:28.737121,98,116,135,DRIVING,9.94
2025-03-14 11:59:29.156494,98,106,131,DRIVING,10.48
2025-03-14 11:59:29.569656,98,93,120,DRIVING,9.41
2025-03-14 11:59:30.021010,98,79,113,DRIVING,9.68
2025-03-14 11:59:30.421352,98,64,98,DRIVING,9.85
2025-03-14 11:59:30.824994,98,57,77,DRIVING,9.42
2025-03-14 11:59:31.242961,98,55,77,DRIVING,9.66
2025-03-14 11:59:31.656889,98,55,55,DRIVING,9.76
2025-03-14 11:59:32.076904,98,56,2,DRIVING,9.55
2025-03-14 11:59:32.489792,98,58,97,DRIVING,9.73
2025-03-14 11:59:32.906130,98,57,112,DRIVING,9.8
2025-03-14 11:59:33.327277,98,55,112,DRIVING,9.77
2025-03-14 11:59:33.738798,98,53,87,DRIVING,9.74
2025-03-14 11:59:34.163400,98,50,104,DRIVING,10.05
2025-03-14 11:59:34.579992,98,48,102,DRIVING,9.68
2025-03-14 11:59:35.019907,98,48,71,DRIVING,9.77
2025-03-14 11:59:35.426365,98,49,83,DRIVING,9.88
2025-03-14 11:59:35.824733,98,49,79,DRIVING,9.39
2025-03-14 11:59:36.246402,98,47,89,DRIVING,9.69
2025-03-14 11:59:36.660598,98,42,90,DRIVING,9.79
2025-03-14 11:59:37.369310,98,37,85,STANDING,9.87
2025-03-14 11:59:37.496142,98,31,77,DRIVING,9.49
2025-03-14 11:59:37.911842,98,26,68,DRIVING,9.69
2025-03-14 11:59:38.331049,98,20,36,DRIVING,9.63
2025-03-14 11:59:38.743216,98,12,38,DRIVING,9.71
2025-03-14 11:59:39.159271,98,6,29,DRIVING,9.59
2025-03-14 11:59:39.579490,98,6,56,DRIVING,9.71
2025-03-14 11:59:40.008997,98,7,49,STANDING,9.69
2025-03-14 11:59:40.439556,98,7,32,DRIVING,9.7
2025-03-14 11:59:40.831274,98,7,48,DRIVING,9.7
2025-03-14 11:59:41.249536,98,7,22,DRIVING,9.65
2025-03-14 11:59:41.695067,98,7,60,DRIVING,9.46
2025-03-14 11:59:42.089094,98,5,76,DRIVING,9.74
2025-03-14 11:59:42.520140,98,4,69,DRIVING,9.68
2025-03-14 11:59:42.914821,98,2,64,DRIVING,9.7
2025-03-14 11:59:43.334700,98,2,42,STANDING,9.72
2025-03-14 11:59:43.759456,98,2,204,DRIVING,9.74
2025-03-14 11:59:44.172930,98,2,178,DRIVING,9.68
2025-03-14 11:59:44.584802,98,1,182,DRIVING,9.63
2025-03-14 11:59:45.020442,98,1,212,DRIVING,9.71
2025-03-14 11:59:45.415464,98,360,181,DRIVING,9.8
2025-03-14 11:59:45.830563,98,358,203,DRIVING,9.65
2025-03-14 11:59:46.258258,98,356,198,DRIVING,9.76
2025-03-14 11:59:46.667128,98,355,209,DRIVING,9.71
2025-03-14 11:59:47.090575,98,353,204,STANDING,9.65
2025-03-14 11:59:47.501202,98,349,186,DRIVING,9.76
2025-03-14 11:59:47.920229,98,345,195,DRIVING,9.77
2025-03-14 11:59:48.332295,98,342,195,STANDING,9.66
2025-03-14 11:59:48.764049,98,340,204,DRIVING,9.68
2025-03-14 11:59:49.180238,98,337,214,DRIVING,9.69
2025-03-14 11:59:49.587685,98,334,208,DRIVING,9.71
2025-03-14 11:59:50.016333,98,332,216,DRIVING,9.73
2025-03-14 11:59:50.445301,98,329,246,STANDING,9.64
2025-03-14 11:59:50.841707,98,322,246,DRIVING,9.56
2025-03-14 11:59:51.253243,98,317,236,DRIVING,9.67
2025-03-14 11:59:51.666578,98,313,255,DRIVING,9.77
2025-03-14 11:59:52.086501,98,307,270,STANDING,9.75
2025-03-14 11:59:52.527948,98,300,267,DRIVING,9.77
2025-03-14 11:59:53.193577,98,293,236,DRIVING,9.82
2025-03-14 11:59:53.333674,98,288,287,DRIVING,9.69
2025-03-14 11:59:53.752090,98,284,290,DRIVING,9.82
2025-03-14 11:59:54.187848,98,281,293,STANDING,9.89
2025-03-14 11:59:54.594181,98,278,292,DRIVING,9.51
2025-03-14 11:59:55.017766,98,274,234,DRIVING,9.95
2025-03-14 11:59:55.419908,98,271,288,DRIVING,9.4
2025-03-14 11:59:55.839181,98,270,182,DRIVING,9.56
2025-03-14 11:59:56.261419,98,272,238,DRIVING,9.72
2025-03-14 11:59:56.673925,98,277,149,DRIVING,10.64
2025-03-14 11:59:57.096036,98,281,175,DRIVING,9.8
2025-03-14 11:59:57.508710,98,286,146,DRIVING,9.37
2025-03-14 11:59:57.922550,98,290,123,STANDING,9.57
2025-03-14 11:59:58.338553,98,292,113,DRIVING,9.57
2025-03-14 11:59:58.753171,98,292,264,STANDING,9.57
2025-03-14 11:59:59.180567,98,289,274,STANDING,9.59
2025-03-14 11:59:59.595740,98,284,283,DRIVING,9.53
2025-03-14 12:00:00.035471,98,279,280,DRIVING,8.54
2025-03-14 12:00:00.432106,98,277,281,DRIVING,9.8
2025-03-14 12:00:00.848184,98,277,272,DRIVING,9.73
2025-03-14 12:00:01.256338,98,278,287,DRIVING,10.17
2025-03-14 12:00:01.679428,98,279,282,DRIVING,9.39
2025-03-14 12:00:02.098602,98,280,161,DRIVING,10.06
2025-03-14 12:00:02.512541,98,277,288,DRIVING,10.22
2025-03-14 12:00:02.930380,98,274,303,DRIVING,9.31
2025-03-14 12:00:03.341980,98,270,21,DRIVING,9.96
2025-03-14 12:00:03.759612,98,268,140,DRIVING,9.77
2025-03-14 12:00:04.183579,98,267,151,DRIVING,9.49
2025-03-14 12:00:04.624683,98,267,171,DRIVING,9.79
2025-03-14 12:00:05.013797,98,268,207,DRIVING,9.71
2025-03-14 12:00:05.433128,98,268,188,DRIVING,9.93
2025-03-14 12:00:05.869081,98,268,279,DRIVING,9.71
2025-03-14 12:00:06.271290,98,265,291,DRIVING,9.79
2025-03-14 12:00:06.683980,98,259,281,DRIVING,9.9
2025-03-14 12:00:07.108319,98,252,284,DRIVING,10.12
2025-03-14 12:00:07.524286,98,246,287,DRIVING,9.99
2025-03-14 12:00:07.932514,98,247,272,DRIVING,9.65
2025-03-14 12:00:08.348285,98,255,133,DRIVING,9.38
2025-03-14 12:00:08.767142,98,267,346,DRIVING,9.91
2025-03-14 12:00:09.188369,98,279,285,DRIVING,10.41
2025-03-14 12:00:09.610337,98,290,286,DRIVING,9.75
2025-03-14 12:00:10.018425,98,300,287,DRIVING,9.38
2025-03-14 12:00:10.433633,98,308,309,DRIVING,9.02
2025-03-14 12:00:10.857012,98,319,82,DRIVING,10.55
2025-03-14 12:00:11.286541,98,331,71,DRIVING,8.9
2025-03-14 12:00:11.688210,98,344,55,DRIVING,9.85
2025-03-14 12:00:12.122033,98,359,16,DRIVING,9.62
2025-03-14 12:00:12.519162,98,15,355,DRIVING,10.04
2025-03-14 12:00:12.968657,98,33,325,DRIVING,9.84
2025-03-14 12:00:13.357700,98,54,315,DRIVING,9.83
2025-03-14 12:00:13.767374,98,76,309,DRIVING,10.24
2025-03-14 12:00:14.189177,98,96,298,DRIVING,9.81
2025-03-14 12:00:14.606319,98,113,273,DRIVING,10.04
2025-03-14 12:00:15.017999,98,129,92,DRIVING,10.09
2025-03-14 12:00:15.436197,98,138,306,DRIVING,9.65
2025-03-14 12:00:15.856669,98,146,290,DRIVING,10.4
2025-03-14 12:00:16.288688,98,149,272,DRIVING,9.55
2025-03-14 12:00:16.698687,98,145,259,DRIVING,9.0
2025-03-14 12:00:17.125870,98,134,149,DRIVING,9.55
2025-03-14 12:00:17.527217,98,119,157,DRIVING,9.99
2025-03-14 12:00:17.943587,98,105,153,DRIVING,9.53
2025-03-14 12:00:18.358801,98,93,133,DRIVING,9.53
2025-03-14 12:00:18.783965,98,79,115,DRIVING,9.88
2025-03-14 12:00:19.198695,98,66,109,DRIVING,9.96
2025-03-14 12:00:19.614826,98,52,78,DRIVING,9.48
2025-03-14 12:00:20.026571,98,35,318,DRIVING,9.81
2025-03-14 12:00:20.444850,98,14,332,DRIVING,9.83
2025-03-14 12:00:20.861608,98,353,9,DRIVING,10.06
2025-03-14 12:00:21.300030,98,332,311,DRIVING,9.99
2025-03-14 12:00:21.699487,98,318,308,DRIVING,9.76
2025-03-14 12:00:22.112425,98,305,310,DRIVING,9.92
2025-03-14 12:00:22.530573,98,295,304,DRIVING,9.69
2025-03-14 12:00:22.946808,98,289,291,DRIVING,9.18
2025-03-14 12:00:23.372618,98,287,253,DRIVING,10.2
2025-03-14 12:00:23.784592,98,290,289,DRIVING,13.55
2025-03-14 12:00:24.214333,98,299,106,DRIVING,8.18
2025-03-14 12:00:24.621892,98,314,97,DRIVING,10.23
2025-03-14 12:00:25.036303,98,332,96,DRIVING,9.48
2025-03-14 12:00:25.452616,98,349,99,DRIVING,9.97
2025-03-14 12:00:25.878359,98,1,93,DRIVING,9.49
2025-03-14 12:00:26.285318,98,5,91,DRIVING,9.51
2025-03-14 12:00:26.699611,98,7,21,DRIVING,9.73
2025-03-14 12:00:27.124472,98,8,69,DRIVING,9.75
2025-03-14 12:00:27.538035,98,8,303,DRIVING,9.65
2025-03-14 12:00:27.951289,98,9,297,DRIVING,9.66
2025-03-14 12:00:28.374341,98,12,117,DRIVING,9.77
2025-03-14 12:00:28.784012,98,16,60,DRIVING,9.62
2025-03-14 12:00:29.200638,98,21,7,DRIVING,9.58
2025-03-14 12:00:29.615152,98,30,6,DRIVING,9.68
2025-03-14 12:00:30.032498,98,41,11,DRIVING,9.74
2025-03-14 12:00:30.450195,98,55,39,STANDING,9.61
2025-03-14 12:00:30.865101,98,70,68,STANDING,9.62
2025-03-14 12:00:31.285972,98,86,71,DRIVING,9.77
2025-03-14 12:00:31.700213,98,97,100,DRIVING,9.69
2025-03-14 12:00:32.575113,98,98,348,DRIVING,9.76
2025-03-14 12:00:32.575642,98,95,320,DRIVING,10.05
2025-03-14 12:00:32.950916,98,95,309,DRIVING,9.48
2025-03-14 12:00:33.380557,98,100,302,DRIVING,10.04
2025-03-14 12:00:33.791370,98,108,304,DRIVING,10.28
2025-03-14 12:00:34.204915,98,116,105,DRIVING,9.43
2025-03-14 12:00:34.617020,98,118,124,DRIVING,9.41
2025-03-14 12:00:35.034256,98,114,120,DRIVING,10.13
2025-03-14 12:00:35.458809,98,105,280,DRIVING,12.66
2025-03-14 12:00:35.867949,98,95,81,DRIVING,9.34
2025-03-14 12:00:36.287096,98,84,344,DRIVING,10.64
2025-03-14 12:00:36.716684,98,78,75,DRIVING,9.45
2025-03-14 12:00:37.120624,98,78,95,DRIVING,9.14
2025-03-14 12:00:37.537632,98,82,104,DRIVING,9.78
2025-03-14 12:00:37.957380,98,86,97,DRIVING,9.73
2025-03-14 12:00:38.375318,98,89,90,STANDING,9.48
2025-03-14 12:00:38.788235,98,90,80,STANDING,9.54
2025-03-14 12:00:39.210572,98,88,279,STANDING,9.61
2025-03-14 12:00:39.631928,98,86,275,DRIVING,9.51
2025-03-14 12:00:40.045078,98,82,123,DRIVING,9.84
2025-03-14 12:00:40.461743,98,78,108,DRIVING,9.68
2025-03-14 12:00:40.870910,98,76,93,DRIVING,9.73
2025-03-14 12:00:41.293856,98,75,72,DRIVING,9.73
2025-03-14 12:00:41.708127,98,75,75,DRIVING,9.53
2025-03-14 12:00:42.126687,98,74,106,DRIVING,9.71
2025-03-14 12:00:42.557265,98,71,62,DRIVING,9.36
2025-03-14 12:00:42.963692,98,70,112,DRIVING,9.91
2025-03-14 12:00:43.397217,98,70,107,DRIVING,9.78
2025-03-14 12:00:43.804572,98,69,220,DRIVING,9.82
2025-03-14 12:00:44.215293,98,66,293,DRIVING,9.74
2025-03-14 12:00:44.644015,98,64,200,DRIVING,9.71
2025-03-14 12:00:45.049329,98,66,216,DRIVING,9.35
2025-03-14 12:00:45.464982,98,74,64,DRIVING,10.08
2025-03-14 12:00:45.881124,98,85,285,DRIVING,9.6
2025-03-14 12:00:46.302259,98,95,150,DRIVING,9.49
2025-03-14 12:00:46.718973,98,99,123,DRIVING,9.46
2025-03-14 12:00:47.135642,98,100,98,DRIVING,9.28
2025-03-14 12:00:47.552859,98,99,89,DRIVING,9.41
2025-03-14 12:00:47.976056,98,98,86,DRIVING,9.56
2025-03-14 12:00:48.382687,98,97,81,DRIVING,9.51
2025-03-14 12:00:48.801372,98,97,71,DRIVING,9.54
2025-03-14 12:00:49.219294,98,98,328,DRIVING,9.53
2025-03-14 12:00:49.641267,98,99,53,DRIVING,9.74
2025-03-14 12:00:50.051986,98,100,100,DRIVING,9.75
2025-03-14 12:00:50.491987,98,102,93,DRIVING,9.51
2025-03-14 12:00:50.890922,98,103,91,DRIVING,9.64
2025-03-14 12:00:51.309387,98,104,99,DRIVING,10.0
2025-03-14 12:00:51.733633,98,105,104,DRIVING,9.6
2025-03-14 12:00:52.156507,98,106,92,DRIVING,10.06
2025-03-14 12:00:52.562139,98,105,68,DRIVING,9.75
2025-03-14 12:00:52.991049,98,104,52,STANDING,9.61
2025-03-14 12:00:53.403620,98,101,103,DRIVING,9.76
2025-03-14 12:00:53.815414,98,100,101,DRIVING,9.77
2025-03-14 12:00:54.226048,98,99,95,DRIVING,9.69
2025-03-14 12:00:54.646387,98,98,86,DRIVING,9.39
2025-03-14 12:00:55.066534,98,97,40,DRIVING,9.39
2025-03-14 12:00:55.480178,98,97,102,DRIVING,9.86
2025-03-14 12:00:55.903865,98,96,100,DRIVING,9.7
2025-03-14 12:00:56.314607,98,96,91,DRIVING,9.35
2025-03-14 12:00:56.735957,98,96,75,DRIVING,9.37
2025-03-14 12:00:57.149263,98,93,102,DRIVING,9.55
2025-03-14 12:00:57.564784,98,90,93,DRIVING,9.8
2025-03-14 12:00:58.005374,98,87,96,DRIVING,9.83
2025-03-14 12:00:58.408929,98,85,96,DRIVING,9.53
2025-03-14 12:00:58.821846,98,83,85,DRIVING,9.52
2025-03-14 12:00:59.232616,98,81,96,DRIVING,9.58
2025-03-14 12:00:59.650869,98,81,77,DRIVING,9.69
2025-03-14 12:01:00.071997,98,81,62,DRIVING,9.83
2025-03-14 12:01:00.502473,98,79,75,DRIVING,9.7
2025-03-14 12:01:00.899694,98,72,72,STANDING,9.6
2025-03-14 12:01:01.322600,98,60,48,STANDING,9.6
2025-03-14 12:01:01.735292,98,43,43,DRIVING,9.45
2025-03-14 12:01:02.153929,98,21,71,DRIVING,9.94
2025-03-14 12:01:02.577293,98,358,12,DRIVING,9.92
2025-03-14 12:01:02.986378,98,334,359,DRIVING,10.0
2025-03-14 12:01:03.403887,98,315,334,DRIVING,9.55
2025-03-14 12:01:03.820051,98,295,267,DRIVING,9.3
2025-03-14 12:01:04.267599,98,275,176,DRIVING,9.59
2025-03-14 12:01:04.691769,98,265,184,DRIVING,9.87
2025-03-14 12:01:05.075350,98,262,216,DRIVING,9.57
2025-03-14 12:01:05.487742,98,259,166,DRIVING,9.7
2025-03-14 12:01:05.905120,98,252,151,DRIVING,9.77
2025-03-14 12:01:06.326477,98,243,159,DRIVING,9.72
2025-03-14 12:01:06.742572,98,231,235,DRIVING,9.72
2025-03-14 12:01:07.163117,98,214,151,DRIVING,9.86
2025-03-14 12:01:07.592126,98,197,150,STANDING,9.76
2025-03-14 12:01:07.998913,98,184,162,DRIVING,9.61
2025-03-14 12:01:08.417177,98,169,261,DRIVING,10.23
2025-03-14 12:01:08.827333,98,150,336,DRIVING,9.58
2025-03-14 12:01:09.240685,98,134,353,DRIVING,9.93
2025-03-14 12:01:09.661013,98,122,328,DRIVING,9.8
2025-03-14 12:01:10.078535,98,114,308,DRIVING,9.22
2025-03-14 12:01:10.503409,98,112,324,DRIVING,9.85
2025-03-14 12:01:10.909828,98,111,313,DRIVING,9.4
2025-03-14 12:01:11.333457,98,107,122,DRIVING,9.22
2025-03-14 12:01:11.747725,98,98,135,DRIVING,9.98
2025-03-14 12:01:12.193897,98,88,174,DRIVING,9.03
2025-03-14 12:01:12.585412,98,77,110,DRIVING,10.2
2025-03-14 12:01:12.997842,98,69,95,DRIVING,9.36
2025-03-14 12:01:13.416022,98,69,37,DRIVING,9.43
2025-03-14 12:01:13.841316,98,74,98,DRIVING,9.7
2025-03-14 12:01:14.249051,98,81,100,DRIVING,9.4
2025-03-14 12:01:14.666805,98,88,123,DRIVING,10.05
2025-03-14 12:01:15.084997,98,95,119,DRIVING,9.61
2025-03-14 12:01:15.511647,98,100,119,STANDING,9.58
2025-03-14 12:01:15.916537,98,104,102,DRIVING,9.37
2025-03-14 12:01:16.332744,98,105,106,STANDING,9.4
2025-03-14 12:01:16.746109,98,103,253,DRIVING,9.24
2025-03-14 12:01:17.170536,98,99,267,DRIVING,9.38
2025-03-14 12:01:17.581674,98,92,145,DRIVING,9.25
2025-03-14 12:01:18.009812,98,86,126,DRIVING,9.49
2025-03-14 12:01:18.416828,98,84,120,DRIVING,9.27
2025-03-14 12:01:18.839458,98,84,274,DRIVING,9.65
2025-03-14 12:01:19.255520,98,86,158,DRIVING,8.89
2025-03-14 12:01:19.664653,98,88,125,DRIVING,9.99
2025-03-14 12:01:20.084080,98,90,126,DRIVING,9.83
2025-03-14 12:01:20.506681,98,91,124,DRIVING,9.56
2025-03-14 12:01:20.917168,98,91,114,DRIVING,9.34
2025-03-14 12:01:21.357170,98,92,129,DRIVING,9.33
2025-03-14 12:01:21.753341,98,94,119,DRIVING,9.47
2025-03-14 12:01:22.171117,98,98,119,DRIVING,9.65
2025-03-14 12:01:22.591879,98,101,245,DRIVING,9.64
2025-03-14 12:01:23.019780,98,107,228,DRIVING,9.08
2025-03-14 12:01:23.420008,98,114,128,DRIVING,9.46
2025-03-14 12:01:23.841282,98,117,118,DRIVING,9.46
2025-03-14 12:01:24.259505,98,119,118,DRIVING,9.65
2025-03-14 12:01:24.673287,98,119,61,DRIVING,9.58
2025-03-14 12:01:25.102489,98,117,314,STANDING,9.59
2025-03-14 12:01:25.506889,98,114,293,DRIVING,9.69
2025-03-14 12:01:26.220328,98,110,263,DRIVING,10.04
2025-03-14 12:01:27.316471,98,105,262,DRIVING,9.23
2025-03-14 12:01:27.317038,98,98,267,DRIVING,10.86
2025-03-14 12:01:27.350538,98,90,290,DRIVING,9.34
2025-03-14 12:01:27.597577,98,80,341,DRIVING,9.66
2025-03-14 12:01:28.016756,98,73,99,DRIVING,9.76
2025-03-14 12:01:28.428345,98,74,98,DRIVING,9.29
2025-03-14 12:01:28.846967,98,81,107,DRIVING,9.59
2025-03-14 12:01:29.258238,98,91,111,DRIVING,9.38
2025-03-14 12:01:29.685930,98,99,113,DRIVING,9.62
2025-03-14 12:01:30.113826,98,105,114,DRIVING,9.71
2025-03-14 12:01:30.514042,98,107,113,DRIVING,9.37
2025-03-14 12:01:30.928038,98,106,198,DRIVING,9.58
2025-03-14 12:01:31.357679,98,102,189,DRIVING,9.56
2025-03-14 12:01:31.763201,98,96,175,DRIVING,9.49
2025-03-14 12:01:32.177085,98,91,255,DRIVING,9.47
2025-03-14 12:01:32.598546,98,85,142,DRIVING,9.43
2025-03-14 12:01:33.010088,98,80,134,DRIVING,9.82
2025-03-14 12:01:33.427924,98,78,124,DRIVING,9.7
2025-03-14 12:01:33.851380,98,77,262,DRIVING,9.4
2025-03-14 12:01:34.261956,98,79,256,DRIVING,9.51
2025-03-14 12:01:34.711040,98,83,129,DRIVING,9.23
2025-03-14 12:01:35.095505,98,88,122,DRIVING,9.61
2025-03-14 12:01:35.513451,98,94,187,DRIVING,9.56
2025-03-14 12:01:35.930264,98,101,230,DRIVING,9.45
2025-03-14 12:01:36.351462,98,109,140,DRIVING,12.31
2025-03-14 12:01:36.765642,98,116,131,DRIVING,8.91
2025-03-14 12:01:37.180586,98,122,188,DRIVING,9.71
2025-03-14 12:01:37.598049,98,131,221,DRIVING,9.62
2025-03-14 12:01:38.018217,98,139,133,DRIVING,9.61
2025-03-14 12:01:38.454858,98,146,122,DRIVING,9.85
2025-03-14 12:01:38.847764,98,149,115,STANDING,9.73
2025-03-14 12:01:39.267820,98,149,102,DRIVING,9.74
2025-03-14 12:01:39.708202,98,149,90,DRIVING,9.7
2025-03-14 12:01:40.112635,98,148,75,DRIVING,9.62
2025-03-14 12:01:40.530294,98,150,305,DRIVING,9.74
2025-03-14 12:01:40.934394,98,149,291,DRIVING,9.86
2025-03-14 12:01:41.355140,98,144,157,DRIVING,9.51
2025-03-14 12:01:41.772898,98,133,199,DRIVING,9.75
2025-03-14 12:01:42.192890,98,115,152,DRIVING,9.87
2025-03-14 12:01:42.607232,98,92,148,DRIVING,9.51
2025-03-14 12:01:43.022831,98,71,137,DRIVING,10.11
2025-03-14 12:01:43.723236,98,53,116,DRIVING,9.56
2025-03-14 12:01:44.830318,98,43,93,DRIVING,9.59
2025-03-14 12:01:44.831214,98,38,207,DRIVING,9.4
2025-03-14 12:01:44.867276,98,29,343,DRIVING,9.06
2025-03-14 12:01:45.115247,98,12,2,DRIVING,9.97
2025-03-14 12:01:45.518349,98,350,1,DRIVING,9.5
2025-03-14 12:01:45.945115,98,325,78,DRIVING,9.71
2025-03-14 12:01:46.355301,98,309,169,DRIVING,9.61
2025-03-14 12:01:46.779960,98,299,286,DRIVING,9.6
2025-03-14 12:01:47.222026,98,285,287,DRIVING,9.61
2025-03-14 12:01:47.632275,98,269,297,DRIVING,9.67
2025-03-14 12:01:48.027407,98,259,154,DRIVING,9.61
2025-03-14 12:01:48.449264,98,254,159,DRIVING,9.65
2025-03-14 12:01:48.856865,98,251,178,STANDING,9.57
2025-03-14 12:01:49.285631,98,251,182,DRIVING,9.63
2025-03-14 12:01:49.698051,98,251,183,STANDING,9.66
2025-03-14 12:01:50.118378,98,251,181,STANDING,9.64
2025-03-14 12:01:50.531618,98,251,180,STANDING,9.61
2025-03-14 12:01:50.954334,98,251,181,STANDING,9.65
2025-03-14 12:01:51.367585,98,251,179,STANDING,9.63
2025-03-14 12:01:51.783241,98,251,182,STANDING,9.68
2025-03-14 12:01:52.200396,98,251,192,DRIVING,9.67
2025-03-14 12:01:52.622302,98,250,187,DRIVING,9.65
2025-03-14 12:01:53.038700,98,250,186,DRIVING,9.61
2025-03-14 12:01:53.459729,98,250,181,STANDING,9.64
2025-03-14 12:01:53.887881,98,250,181,STANDING,9.63
2025-03-14 12:01:54.304297,98,250,180,STANDING,9.63
2025-03-14 12:01:54.717115,98,250,181,STANDING,9.61
2025-03-14 12:01:55.123564,98,250,182,STANDING,9.63
2025-03-14 12:01:55.538197,98,250,181,STANDING,9.66
2025-03-14 12:01:55.960272,98,250,180,STANDING,9.63
2025-03-14 12:01:56.378266,98,250,179,STANDING,9.63
2025-03-14 12:01:56.793321,98,250,179,STANDING,9.62
2025-03-14 12:01:57.233674,98,250,178,STANDING,9.61
2025-03-14 12:01:57.633325,98,250,178,STANDING,9.63
2025-03-14 12:01:58.053378,98,250,178,STANDING,9.64
2025-03-14 12:01:58.470270,98,250,180,STANDING,9.63
2025-03-14 12:01:58.897002,98,250,180,STANDING,9.67
2025-03-14 12:01:59.310165,98,250,180,STANDING,9.63
2025-03-14 12:01:59.727283,98,250,179,STANDING,9.63
2025-03-14 12:02:00.145610,98,250,178,STANDING,9.64
2025-03-14 12:02:00.555858,98,250,178,STANDING,9.62
2025-03-14 12:02:01.001668,98,250,180,STANDING,9.64
2025-03-14 12:02:01.406920,98,250,180,STANDING,9.62
2025-03-14 12:02:01.805136,98,250,180,STANDING,9.63
2025-03-14 12:02:02.222759,98,250,181,STANDING,9.66
2025-03-14 12:02:02.652423,98,250,181,STANDING,9.63
2025-03-14 12:02:03.067930,98,250,179,STANDING,9.65
2025-03-14 12:02:03.478323,98,250,179,STANDING,9.65
2025-03-14 12:02:03.903734,98,250,178,STANDING,9.64
2025-03-14 12:02:04.322230,98,250,179,STANDING,9.63
2025-03-14 12:02:04.737287,98,250,179,STANDING,9.65
2025-03-14 12:02:05.153744,98,250,178,STANDING,9.63
2025-03-14 12:02:05.608822,98,250,178,STANDING,9.65
2025-03-14 12:02:05.985856,98,250,178,STANDING,9.66
2025-03-14 12:02:06.404311,98,250,179,STANDING,9.64
2025-03-14 12:02:06.824006,98,250,178,STANDING,9.65
2025-03-14 12:02:07.239612,98,250,178,STANDING,9.63
2025-03-14 12:02:07.688044,98,250,178,STANDING,9.62
2025-03-14 12:02:08.079996,98,250,179,STANDING,9.62
2025-03-14 12:02:08.489047,98,250,178,STANDING,9.66
2025-03-14 12:02:08.908292,98,250,178,STANDING,9.66
2025-03-14 12:02:09.345270,98,250,178,STANDING,9.64
2025-03-14 12:02:09.753859,98,250,179,STANDING,9.63
2025-03-14 12:02:10.173102,98,250,179,STANDING,9.65
2025-03-14 12:02:10.589507,98,250,178,STANDING,9.64
2025-03-14 12:02:11.005812,98,250,178,STANDING,9.64
2025-03-14 12:02:11.413964,98,250,178,STANDING,9.62
2025-03-14 12:02:11.836948,98,250,178,STANDING,9.64
2025-03-14 12:02:12.250330,98,250,178,STANDING,9.66
